Data_Source;Airline_name;Aircraft_Type;Category;Flight_Type;Count;Total_seat;Seat_Class;Seat_Type;Seat_Position;Recline;Premium;Pitch_minimum;Pitch_maximum;Width;Bedlength_maximum;Bedlength_minimum;Music;VideoType;Power_available;Power_kind;Usb_available;Usb_kind;Rating
SeatGuru;aerolineas-argentinas;Airbus A330-200;ECONOMY;long haul;248;272;Economy;STANDARD;BULKHEAD;;N;31.0;31.0;17.0;;;YES;SEATBACK;NONE;;NONE;;2
SeatGuru;aerolineas-argentinas;Airbus A330-200;ECONOMY;long haul;248;272;Economy;STANDARD;NORMAL;;N;31.0;31.0;17.0;;;YES;SEATBACK;NONE;;NONE;;3
SeatGuru;aerolineas-argentinas;Airbus A330-200;ECONOMY;long haul;248;272;Economy;STANDARD;NORMAL;;N;31.0;31.0;17.0;;;YES;SEATBACK;NONE;;NONE;;2
SeatGuru;aerolineas-argentinas;Airbus A330-200;ECONOMY;long haul;248;272;Economy;STANDARD;EXIT_ROW;;N;31.0;31.0;17.0;;;YES;SEATBACK;NONE;;NONE;;4
SeatGuru;aerolineas-argentinas;Airbus A330-200;ECONOMY;long haul;248;272;Economy;STANDARD;NORMAL;;N;31.0;31.0;17.0;;;YES;SEATBACK;NONE;;NONE;;1
SeatGuru;aerolineas-argentinas;Airbus A330-200;BUSINESS;long haul;24;272;Club Condor;ANGLE_FLAT;BULKHEAD;;A;60.0;60.0;21.0;;;YES;SEATBACK;NONE;;ALL;PORT;2
SeatGuru;aerolineas-argentinas;Airbus A330-200;BUSINESS;long haul;24;272;Club Condor;ANGLE_FLAT;NORMAL;;A;60.0;60.0;21.0;;;YES;SEATBACK;NONE;;ALL;PORT;3
SeatGuru;aerolineas-argentinas;Airbus A340-300;BUSINESS;long haul;32;280;Club Condor;ANGLE_FLAT;NORMAL;;A;60.0;60.0;21.0;;;YES;SEATBACK;NONE;;ALL;PORT;2
SeatGuru;aerolineas-argentinas;Airbus A340-300;ECONOMY;long haul;248;280;Economy;STANDARD;BULKHEAD;;N;31.0;31.0;17.0;;;YES;OVERHEAD;NONE;;NONE;;2
SeatGuru;aerolineas-argentinas;Airbus A340-300;ECONOMY;long haul;248;280;Economy;STANDARD;NORMAL;;N;31.0;31.0;17.0;;;YES;OVERHEAD;NONE;;NONE;;3
SeatGuru;aerolineas-argentinas;Airbus A340-300;ECONOMY;long haul;248;280;Economy;STANDARD;NORMAL;;N;31.0;31.0;17.0;;;YES;OVERHEAD;NONE;;NONE;;1
SeatGuru;aerolineas-argentinas;Airbus A340-300;ECONOMY;long haul;248;280;Economy;STANDARD;NORMAL;;N;31.0;31.0;17.0;;;YES;OVERHEAD;NONE;;NONE;;2
SeatGuru;aerolineas-argentinas;Airbus A340-300;ECONOMY;long haul;248;280;Economy;STANDARD;EXIT_ROW;;N;31.0;31.0;17.0;;;YES;OVERHEAD;NONE;;NONE;;4
SeatGuru;aerolineas-argentinas;Airbus A340-300;BUSINESS;long haul;32;280;Club Condor;ANGLE_FLAT;BULKHEAD;;A;60.0;60.0;21.0;;;YES;SEATBACK;NONE;;ALL;PORT;2
SeatGuru;aerolineas-argentinas;Airbus A340-300;BUSINESS;long haul;32;280;Club Condor;ANGLE_FLAT;NORMAL;;A;60.0;60.0;21.0;;;YES;SEATBACK;NONE;;ALL;PORT;3
SeatGuru;aerolineas-argentinas;Boeing 737-700;BUSINESS;short haul;8;128; Club Economy;RECLINER;BULKHEAD;;R;36.0;36.0;18.0;;;NONE;NONE;NONE;;NONE;;2
SeatGuru;aerolineas-argentinas;Boeing 737-700;ECONOMY;short haul;120;128;Economy;STANDARD;EXIT_ROW;;N;32.0;32.0;17.0;;;NONE;NONE;NONE;;NONE;;5
SeatGuru;aerolineas-argentinas;Boeing 737-700;ECONOMY;short haul;120;128;Economy;STANDARD;NORMAL;;N;32.0;32.0;17.0;;;NONE;NONE;NONE;;NONE;;3
SeatGuru;aerolineas-argentinas;Boeing 737-700;BUSINESS;short haul;8;128; Club Economy;RECLINER;NORMAL;;R;36.0;36.0;18.0;;;NONE;NONE;NONE;;NONE;;3
SeatGuru;aerolineas-argentinas;Boeing 737-700;ECONOMY;short haul;120;128;Economy;STANDARD;NORMAL;;N;32.0;32.0;17.0;;;NONE;NONE;NONE;;NONE;;2
SeatGuru;aerolineas-argentinas;Boeing 737-700;ECONOMY;short haul;120;128;Economy;STANDARD;NORMAL;;N;32.0;32.0;17.0;;;NONE;NONE;NONE;;NONE;;1
SeatGuru;aerolineas-argentinas;Boeing 737-700;ECONOMY;short haul;120;128;Economy;STANDARD;BULKHEAD;;N;32.0;32.0;17.0;;;NONE;NONE;NONE;;NONE;;3
SeatGuru;aerolineas-argentinas;Boeing 737-800;BUSINESS;short haul;8;170;Club Economy;RECLINER;BULKHEAD;;R;36.0;36.0;18.0;;;NONE;NONE;NONE;;NONE;;2
SeatGuru;aerolineas-argentinas;Boeing 737-800;ECONOMY;short haul;162;170;Economy;STANDARD;NORMAL;;N;32.0;32.0;17.0;;;NONE;NONE;NONE;;NONE;;1
SeatGuru;aerolineas-argentinas;Boeing 737-800;ECONOMY;short haul;162;170;Economy;STANDARD;NORMAL;;N;32.0;32.0;17.0;;;NONE;NONE;NONE;;NONE;;3
SeatGuru;aerolineas-argentinas;Boeing 737-800;ECONOMY;short haul;162;170;Economy;STANDARD;NORMAL;;N;32.0;32.0;17.0;;;NONE;NONE;NONE;;NONE;;2
SeatGuru;aerolineas-argentinas;Boeing 737-800;ECONOMY;short haul;162;170;Economy;STANDARD;EXIT_ROW;;N;32.0;32.0;17.0;;;NONE;NONE;NONE;;NONE;;4
SeatGuru;aerolineas-argentinas;Boeing 737-800;ECONOMY;short haul;162;170;Economy;STANDARD;EXIT_ROW;;N;32.0;32.0;17.0;;;NONE;NONE;NONE;;NONE;;5
SeatGuru;aerolineas-argentinas;Boeing 737-800;BUSINESS;short haul;8;170;Club Economy;RECLINER;NORMAL;;R;36.0;36.0;18.0;;;NONE;NONE;NONE;;NONE;;3
SeatGuru;aerolineas-argentinas;Boeing 737-800;ECONOMY;short haul;162;170;Economy;STANDARD;BULKHEAD;;N;32.0;32.0;17.0;;;NONE;NONE;NONE;;NONE;;3
SeatGuru;aeromexico;AM Boeing 737 MAX 8;BUSINESS;short haul;16;166;Clase Premier;RECLINER;BULKHEAD;;R;38.0;38.0;21.0;;;ON_DEMAND;ON_DEMAND;ALL;AC;ALL;PORT;2
SeatGuru;aeromexico;AM Boeing 737 MAX 8;ECONOMY;short haul;132;166;Main Cabin Economy;STANDARD;NORMAL;;N;31.0;31.0;17.0;;;ON_DEMAND;ON_DEMAND;NONE;;ALL;PORT;2
SeatGuru;aeromexico;AM Boeing 737 MAX 8;ECONOMY;short haul;132;166;Main Cabin Economy;STANDARD;NORMAL;;N;31.0;31.0;17.0;;;ON_DEMAND;ON_DEMAND;NONE;;ALL;PORT;3
SeatGuru;aeromexico;AM Boeing 737 MAX 8;ECONOMY;short haul;132;166;Main Cabin Economy;STANDARD;EXIT_ROW;;N;31.0;31.0;17.0;;;ON_DEMAND;ON_DEMAND;NONE;;ALL;PORT;2
SeatGuru;aeromexico;AM Boeing 737 MAX 8;ECONOMY;short haul;132;166;Main Cabin Economy;STANDARD;EXIT_ROW;;N;31.0;31.0;17.0;;;ON_DEMAND;ON_DEMAND;NONE;;ALL;PORT;5
SeatGuru;aeromexico;AM Boeing 737 MAX 8;BUSINESS;short haul;16;166;Clase Premier;RECLINER;NORMAL;;R;38.0;38.0;21.0;;;ON_DEMAND;ON_DEMAND;ALL;AC;ALL;PORT;3
SeatGuru;aeromexico;AM Boeing 737 MAX 8;ECONOMY;short haul;132;166;Main Cabin Economy;STANDARD;NORMAL;;N;31.0;31.0;17.0;;;ON_DEMAND;ON_DEMAND;NONE;;ALL;PORT;1
SeatGuru;aeromexico;AM Boeing 737 MAX 8;ECONOMY;short haul;18;166;AM Plus;STANDARD;BULKHEAD;;N;34.0;34.0;17.0;;;ON_DEMAND;ON_DEMAND;NONE;;ALL;PORT;2
SeatGuru;aeromexico;AM Boeing 737 MAX 8;ECONOMY;short haul;18;166;AM Plus;STANDARD;NORMAL;;N;34.0;34.0;17.0;;;ON_DEMAND;ON_DEMAND;NONE;;ALL;PORT;3
SeatGuru;aeromexico;Boeing 737-700 V2;BUSINESS;short haul;12;124;Clase Premier;RECLINER;BULKHEAD;;R;36.0;36.0;21.0;;;YES;OVERHEAD;NONE;;NONE;;2
SeatGuru;aeromexico;Boeing 737-700 V2;ECONOMY;short haul;94;124;Main Cabin Economy;STANDARD;NORMAL;;N;31.0;31.0;17.0;;;YES;OVERHEAD;NONE;;NONE;;3
SeatGuru;aeromexico;Boeing 737-700 V2;ECONOMY;short haul;94;124;Main Cabin Economy;STANDARD;NORMAL;;N;31.0;31.0;17.0;;;YES;OVERHEAD;NONE;;NONE;;2
SeatGuru;aeromexico;Boeing 737-700 V2;ECONOMY;short haul;94;124;Main Cabin Economy;STANDARD;EXIT_ROW;;N;31.0;31.0;17.0;;;YES;OVERHEAD;NONE;;NONE;;4
SeatGuru;aeromexico;Boeing 737-700 V2;ECONOMY;short haul;94;124;Main Cabin Economy;STANDARD;EXIT_ROW;;N;31.0;31.0;17.0;;;YES;OVERHEAD;NONE;;NONE;;5
SeatGuru;aeromexico;Boeing 737-700 V2;BUSINESS;short haul;12;124;Clase Premier;RECLINER;NORMAL;;R;36.0;36.0;21.0;;;YES;OVERHEAD;NONE;;NONE;;3
SeatGuru;aeromexico;Boeing 737-700 V2;ECONOMY;short haul;94;124;Main Cabin Economy;STANDARD;NORMAL;;N;31.0;31.0;17.0;;;YES;OVERHEAD;NONE;;NONE;;1
SeatGuru;aeromexico;Boeing 737-700 V2;ECONOMY;short haul;18;124;AM Plus;STANDARD;BULKHEAD;;N;34.0;34.0;17.0;;;YES;OVERHEAD;NONE;;NONE;;4
SeatGuru;aeromexico;Boeing 737-700 V2;ECONOMY;short haul;18;124;AM Plus;STANDARD;NORMAL;;N;34.0;34.0;17.0;;;YES;OVERHEAD;NONE;;NONE;;3
SeatGuru;aeromexico;Boeing 737-800 B;BUSINESS;short haul;16;160;Clase Premier;RECLINER;BULKHEAD;;R;39.0;39.0;21.0;;;YES;ON_DEMAND;NONE;;ALL;PORT;2
SeatGuru;aeromexico;Boeing 737-800 B;ECONOMY;short haul;126;160;Main Cabin Economy;STANDARD;NORMAL;;N;31.0;31.0;17.0;;;YES;ON_DEMAND;NONE;;ALL;PORT;1
SeatGuru;aeromexico;Boeing 737-800 B;ECONOMY;short haul;126;160;Main Cabin Economy;STANDARD;NORMAL;;N;31.0;31.0;17.0;;;YES;ON_DEMAND;NONE;;ALL;PORT;3
SeatGuru;aeromexico;Boeing 737-800 B;ECONOMY;short haul;126;160;Main Cabin Economy;STANDARD;NORMAL;;N;31.0;31.0;17.0;;;YES;ON_DEMAND;NONE;;ALL;PORT;2
SeatGuru;aeromexico;Boeing 737-800 B;ECONOMY;short haul;126;160;Main Cabin Economy;STANDARD;EXIT_ROW;;N;31.0;31.0;17.0;;;YES;ON_DEMAND;NONE;;ALL;PORT;2
SeatGuru;aeromexico;Boeing 737-800 B;ECONOMY;short haul;126;160;Main Cabin Economy;STANDARD;EXIT_ROW;;N;31.0;31.0;17.0;;;YES;ON_DEMAND;NONE;;ALL;PORT;5
SeatGuru;aeromexico;Boeing 737-800 B;BUSINESS;short haul;16;160;Clase Premier;RECLINER;NORMAL;;R;39.0;39.0;21.0;;;YES;ON_DEMAND;NONE;;ALL;PORT;3
SeatGuru;aeromexico;Boeing 737-800 B;ECONOMY;short haul;126;160;Main Cabin Economy;STANDARD;NORMAL;;N;31.0;31.0;17.0;;;YES;ON_DEMAND;NONE;;ALL;PORT;5
SeatGuru;aeromexico;Boeing 737-800 B;ECONOMY;short haul;18;160;AM Plus;STANDARD;BULKHEAD;;N;34.0;34.0;17.0;;;YES;ON_DEMAND;NONE;;ALL;PORT;2
SeatGuru;aeromexico;Boeing 737-800 B;ECONOMY;short haul;18;160;AM Plus;STANDARD;NORMAL;;N;34.0;34.0;17.0;;;YES;ON_DEMAND;NONE;;ALL;PORT;3
SeatGuru;aeromexico;Boeing 737-800 C;ECONOMY;short haul;18;186;AM Plus;STANDARD;BULKHEAD;;N;34.0;34.0;17.0;;;PRE_PROGRAMMED;ON_DEMAND;NONE;;ALL;PORT;2
SeatGuru;aeromexico;Boeing 737-800 C;ECONOMY;short haul;168;186;Main Cabin Economy;STANDARD;NORMAL;;N;31.0;31.0;17.0;;;PRE_PROGRAMMED;ON_DEMAND;NONE;;ALL;PORT;3
SeatGuru;aeromexico;Boeing 737-800 C;ECONOMY;short haul;168;186;Main Cabin Economy;STANDARD;NORMAL;;N;31.0;31.0;17.0;;;PRE_PROGRAMMED;ON_DEMAND;NONE;;ALL;PORT;2
SeatGuru;aeromexico;Boeing 737-800 C;ECONOMY;short haul;168;186;Main Cabin Economy;STANDARD;EXIT_ROW;;N;31.0;31.0;17.0;;;PRE_PROGRAMMED;ON_DEMAND;NONE;;ALL;PORT;4
SeatGuru;aeromexico;Boeing 737-800 C;ECONOMY;short haul;168;186;Main Cabin Economy;STANDARD;EXIT_ROW;;N;31.0;31.0;17.0;;;PRE_PROGRAMMED;ON_DEMAND;NONE;;ALL;PORT;5
SeatGuru;aeromexico;Boeing 737-800 C;ECONOMY;short haul;18;186;AM Plus;STANDARD;NORMAL;;N;34.0;34.0;17.0;;;PRE_PROGRAMMED;ON_DEMAND;NONE;;ALL;PORT;3
SeatGuru;aeromexico;Boeing 737-800 C;ECONOMY;short haul;168;186;Main Cabin Economy;STANDARD;NORMAL;;N;31.0;31.0;17.0;;;PRE_PROGRAMMED;ON_DEMAND;NONE;;ALL;PORT;1
SeatGuru;aeromexico;Boeing 787-9;BUSINESS;long haul;36;274;Clase Premier;FLAT_BED;BULKHEAD;180 degrees;F;60.0;60.0;20.0;;;ON_DEMAND;ON_DEMAND;ALL;AC;ALL;PORT;2
SeatGuru;aeromexico;Boeing 787-9;BUSINESS;long haul;36;274;Clase Premier;FLAT_BED;NORMAL;180 degrees;F;60.0;60.0;20.0;;;ON_DEMAND;ON_DEMAND;ALL;AC;ALL;PORT;3
SeatGuru;aeromexico;Boeing 787-9;ECONOMY;long haul;27;274;AM Plus;STANDARD;BULKHEAD;;N;35.0;36.0;17.2;;;ON_DEMAND;ON_DEMAND;NONE;;NONE;;5
SeatGuru;aeromexico;Boeing 787-9;ECONOMY;long haul;27;274;AM Plus;STANDARD;NORMAL;;N;35.0;36.0;17.2;;;ON_DEMAND;ON_DEMAND;NONE;;NONE;;3
SeatGuru;aeromexico;Boeing 787-9;ECONOMY;long haul;211;274;Main Cabin Economy;STANDARD;NORMAL;;N;31.0;31.0;17.2;;;ON_DEMAND;ON_DEMAND;NONE;;NONE;;3
SeatGuru;aeromexico;Boeing 787-9;ECONOMY;long haul;211;274;Main Cabin Economy;STANDARD;NORMAL;;N;31.0;31.0;17.2;;;ON_DEMAND;ON_DEMAND;NONE;;NONE;;2
SeatGuru;aeromexico;Boeing 787-9;ECONOMY;long haul;211;274;Main Cabin Economy;STANDARD;EXIT_ROW;;N;31.0;31.0;17.2;;;ON_DEMAND;ON_DEMAND;NONE;;NONE;;4
SeatGuru;aeromexico;Boeing 787-9;ECONOMY;long haul;211;274;Main Cabin Economy;STANDARD;EXIT_ROW;;N;31.0;31.0;17.2;;;ON_DEMAND;ON_DEMAND;NONE;;NONE;;5
SeatGuru;aeromexico;Boeing 787-9;ECONOMY;long haul;211;274;Main Cabin Economy;STANDARD;BULKHEAD;;N;31.0;31.0;17.2;;;ON_DEMAND;ON_DEMAND;NONE;;NONE;;4
SeatGuru;aeromexico;Boeing 787-9;ECONOMY;long haul;211;274;Main Cabin Economy;STANDARD;NORMAL;;N;31.0;31.0;17.2;;;ON_DEMAND;ON_DEMAND;NONE;;NONE;;1
SeatGuru;aeromexico;Boeing 787-9;BUSINESS;long haul;36;274;Clase Premier;FLAT_BED;NORMAL;180 degrees;F;60.0;60.0;20.0;;;ON_DEMAND;ON_DEMAND;ALL;AC;ALL;PORT;2
SeatGuru;aeromexico;Embraer ERJ-170;ECONOMY;short haul;76;76;Main Cabin Economy;STANDARD;EXIT_ROW;;N;31.0;31.0;17.3;;;NONE;NONE;NONE;;NONE;;2
SeatGuru;aeromexico;Embraer ERJ-170;ECONOMY;short haul;76;76;Main Cabin Economy;STANDARD;NORMAL;;N;31.0;31.0;17.3;;;NONE;NONE;NONE;;NONE;;3
SeatGuru;aeromexico;Embraer ERJ-170;ECONOMY;short haul;76;76;Main Cabin Economy;STANDARD;NORMAL;;N;31.0;31.0;17.3;;;NONE;NONE;NONE;;NONE;;2
SeatGuru;aeromexico;Embraer ERJ-170;ECONOMY;short haul;76;76;Main Cabin Economy;STANDARD;EXIT_ROW;;N;31.0;31.0;17.3;;;NONE;NONE;NONE;;NONE;;5
SeatGuru;aeromexico;Embraer ERJ-170;ECONOMY;short haul;76;76;Main Cabin Economy;STANDARD;NORMAL;;N;31.0;31.0;17.3;;;NONE;NONE;NONE;;NONE;;1
SeatGuru;aeromexico;Embraer ERJ-190;BUSINESS;short haul;11;99;Clase Premier;RECLINER;BULKHEAD;;R;36.0;36.0;19.0;;;NONE;NONE;NONE;;NONE;;5
SeatGuru;aeromexico;Embraer ERJ-190;ECONOMY;short haul;88;99;Main Cabin Economy;STANDARD;NORMAL;;N;31.0;31.0;18.3;;;NONE;NONE;NONE;;NONE;;3
SeatGuru;aeromexico;Embraer ERJ-190;ECONOMY;short haul;88;99;Main Cabin Economy;STANDARD;NORMAL;;N;31.0;31.0;18.3;;;NONE;NONE;NONE;;NONE;;2
SeatGuru;aeromexico;Embraer ERJ-190;ECONOMY;short haul;88;99;Main Cabin Economy;STANDARD;EXIT_ROW;;N;31.0;31.0;18.3;;;NONE;NONE;NONE;;NONE;;5
SeatGuru;aeromexico;Embraer ERJ-190;BUSINESS;short haul;11;99;Clase Premier;RECLINER;NORMAL;;R;36.0;36.0;19.0;;;NONE;NONE;NONE;;NONE;;3
SeatGuru;aeromexico;Embraer ERJ-190;ECONOMY;short haul;88;99;Main Cabin Economy;STANDARD;NORMAL;;N;31.0;31.0;18.3;;;NONE;NONE;NONE;;NONE;;1
SeatGuru;aeromexico;Embraer ERJ-190;ECONOMY;short haul;88;99;Main Cabin Economy;STANDARD;BULKHEAD;;N;31.0;31.0;18.3;;;NONE;NONE;NONE;;NONE;;2
SeatGuru;aeromexico;Embraer ERJ-190;ECONOMY;short haul;88;99;Main Cabin Economy;STANDARD;BULKHEAD;;N;31.0;31.0;18.3;;;NONE;NONE;NONE;;NONE;;5
SeatGuru;aeromexico;Embraer ERJ-190 V2;ECONOMY;short haul;98;98;Main Cabin Economy;STANDARD;BULKHEAD;;N;31.0;31.0;18.3;;;NONE;NONE;NONE;;NONE;;2
SeatGuru;aeromexico;Embraer ERJ-190 V2;ECONOMY;short haul;98;98;Main Cabin Economy;STANDARD;NORMAL;;N;31.0;31.0;18.3;;;NONE;NONE;NONE;;NONE;;3
SeatGuru;aeromexico;Embraer ERJ-190 V2;ECONOMY;short haul;98;98;Main Cabin Economy;STANDARD;NORMAL;;N;31.0;31.0;18.3;;;NONE;NONE;NONE;;NONE;;2
SeatGuru;aeromexico;Embraer ERJ-190 V2;ECONOMY;short haul;98;98;Main Cabin Economy;STANDARD;EXIT_ROW;;N;31.0;31.0;18.3;;;NONE;NONE;NONE;;NONE;;5
SeatGuru;aeromexico;Embraer ERJ-190 V2;ECONOMY;short haul;98;98;Main Cabin Economy;STANDARD;BULKHEAD;;N;31.0;31.0;18.3;;;NONE;NONE;NONE;;NONE;;5
SeatGuru;aeromexico;Embraer ERJ-190 V2;ECONOMY;short haul;98;98;Main Cabin Economy;STANDARD;NORMAL;;N;31.0;31.0;18.3;;;NONE;NONE;NONE;;NONE;;1
SeatGuru;aeromexico;Boeing 787-8;BUSINESS;long haul;32;243;Clase Premier;FLAT_BED;BULKHEAD;180 degrees;F;60.0;60.0;20.0;;;ON_DEMAND;ON_DEMAND;ALL;AC;ALL;PORT;3
SeatGuru;aeromexico;Boeing 787-8;BUSINESS;long haul;32;243;Clase Premier;FLAT_BED;BULKHEAD;180 degrees;F;60.0;60.0;20.0;;;ON_DEMAND;ON_DEMAND;ALL;AC;ALL;PORT;2
SeatGuru;aeromexico;Boeing 787-8;ECONOMY;long haul;202;243;Main Cabin Economy;STANDARD;NORMAL;;N;31.0;34.0;17.2;;;ON_DEMAND;ON_DEMAND;NONE;;ALL;PORT;3
SeatGuru;aeromexico;Boeing 787-8;BUSINESS;long haul;32;243;Clase Premier;FLAT_BED;NORMAL;180 degrees;F;60.0;60.0;20.0;;;ON_DEMAND;ON_DEMAND;ALL;AC;ALL;PORT;3
SeatGuru;aeromexico;Boeing 787-8;ECONOMY;long haul;202;243;Main Cabin Economy;STANDARD;NORMAL;;N;31.0;34.0;17.2;;;ON_DEMAND;ON_DEMAND;NONE;;ALL;PORT;2
SeatGuru;aeromexico;Boeing 787-8;ECONOMY;long haul;202;243;Main Cabin Economy;STANDARD;EXIT_ROW;;N;31.0;34.0;17.2;;;ON_DEMAND;ON_DEMAND;NONE;;ALL;PORT;4
SeatGuru;aeromexico;Boeing 787-8;ECONOMY;long haul;202;243;Main Cabin Economy;STANDARD;EXIT_ROW;;N;31.0;34.0;17.2;;;ON_DEMAND;ON_DEMAND;NONE;;ALL;PORT;1
SeatGuru;aeromexico;Boeing 787-8;ECONOMY;long haul;202;243;Main Cabin Economy;STANDARD;NORMAL;;N;31.0;34.0;17.2;;;ON_DEMAND;ON_DEMAND;NONE;;ALL;PORT;1
SeatGuru;aeromexico;Boeing 787-8;ECONOMY;long haul;202;243;Main Cabin Economy;STANDARD;NORMAL;;N;31.0;34.0;17.2;;;ON_DEMAND;ON_DEMAND;NONE;;ALL;PORT;4
SeatGuru;aeromexico;Boeing 787-8;BUSINESS;long haul;32;243;Clase Premier;FLAT_BED;NORMAL;180 degrees;F;60.0;60.0;20.0;;;ON_DEMAND;ON_DEMAND;ALL;AC;ALL;PORT;1
SeatGuru;aeromexico;Boeing 787-8;PREMIUM;long haul;9;243;AM Plus;STANDARD;BULKHEAD;;N;38.0;38.0;17.2;;;ON_DEMAND;ON_DEMAND;NONE;;ALL;PORT;5
SeatGuru;aer-lingus;Airbus A320;ECONOMY;short haul;174;174;Economy;STANDARD;BULKHEAD;;N;31.0;32.0;17.0;;;NONE;NONE;NONE;;NONE;;4
SeatGuru;aer-lingus;Airbus A320;ECONOMY;short haul;174;174;Economy;STANDARD;NORMAL;;N;31.0;32.0;17.0;;;NONE;NONE;NONE;;NONE;;3
SeatGuru;aer-lingus;Airbus A320;ECONOMY;short haul;174;174;Economy;STANDARD;NORMAL;;N;31.0;32.0;17.0;;;NONE;NONE;NONE;;NONE;;2
SeatGuru;aer-lingus;Airbus A320;ECONOMY;short haul;174;174;Economy;STANDARD;EXIT_ROW;;N;31.0;32.0;17.0;;;NONE;NONE;NONE;;NONE;;4
SeatGuru;aer-lingus;Airbus A320;ECONOMY;short haul;174;174;Economy;STANDARD;EXIT_ROW;;N;31.0;32.0;17.0;;;NONE;NONE;NONE;;NONE;;5
SeatGuru;aer-lingus;Airbus A320;ECONOMY;short haul;174;174;Economy;STANDARD;NORMAL;;N;31.0;32.0;17.0;;;NONE;NONE;NONE;;NONE;;1
SeatGuru;aer-lingus;Airbus A321;ECONOMY;short haul;212;212;Economy;STANDARD;BULKHEAD;;N;31.0;32.0;17.0;;;NONE;NONE;NONE;;NONE;;2
SeatGuru;aer-lingus;Airbus A321;ECONOMY;short haul;212;212;Economy;STANDARD;EXIT_ROW;;N;31.0;32.0;17.0;;;NONE;NONE;NONE;;NONE;;5
SeatGuru;aer-lingus;Airbus A321;ECONOMY;short haul;212;212;Economy;STANDARD;NORMAL;;N;31.0;32.0;17.0;;;NONE;NONE;NONE;;NONE;;3
SeatGuru;aer-lingus;Airbus A321;ECONOMY;short haul;212;212;Economy;STANDARD;NORMAL;;N;31.0;32.0;17.0;;;NONE;NONE;NONE;;NONE;;2
SeatGuru;aer-lingus;Airbus A321;ECONOMY;short haul;212;212;Economy;STANDARD;NORMAL;;N;31.0;32.0;17.0;;;NONE;NONE;NONE;;NONE;;1
SeatGuru;aer-lingus;Airbus A330-200;ECONOMY;long haul;248;271;Economy;STANDARD;EXIT_ROW;;N;31.0;32.0;17.0;;;ON_DEMAND;ON_DEMAND;ALL;AC;ALL;PORT;4
SeatGuru;aer-lingus;Airbus A330-200;ECONOMY;long haul;248;271;Economy;STANDARD;NORMAL;;N;31.0;32.0;17.0;;;ON_DEMAND;ON_DEMAND;ALL;AC;ALL;PORT;1
SeatGuru;aer-lingus;Airbus A330-200;ECONOMY;long haul;248;271;Economy;STANDARD;NORMAL;;N;31.0;32.0;17.0;;;ON_DEMAND;ON_DEMAND;ALL;AC;ALL;PORT;2
SeatGuru;aer-lingus;Airbus A330-200;ECONOMY;long haul;248;271;Economy;STANDARD;BULKHEAD;;N;31.0;32.0;17.0;;;ON_DEMAND;ON_DEMAND;ALL;AC;ALL;PORT;4
SeatGuru;aer-lingus;Airbus A330-200;ECONOMY;long haul;248;271;Economy;STANDARD;BULKHEAD;;N;31.0;32.0;17.0;;;ON_DEMAND;ON_DEMAND;ALL;AC;ALL;PORT;2
SeatGuru;aer-lingus;Airbus A330-200;ECONOMY;long haul;248;271;Economy;STANDARD;BULKHEAD;;N;31.0;32.0;17.0;;;ON_DEMAND;ON_DEMAND;ALL;AC;ALL;PORT;1
SeatGuru;aer-lingus;Airbus A330-200;ECONOMY;long haul;248;271;Economy;STANDARD;NORMAL;;N;31.0;32.0;17.0;;;ON_DEMAND;ON_DEMAND;ALL;AC;ALL;PORT;3
SeatGuru;aer-lingus;Airbus A330-200;BUSINESS;long haul;23;271;Business;FLAT_BED;BULKHEAD;;F;58.0;58.0;21.0;;;ON_DEMAND;ON_DEMAND;ALL;AC;ALL;PORT;2
SeatGuru;aer-lingus;Airbus A330-200;BUSINESS;long haul;23;271;Business;FLAT_BED;NORMAL;;F;58.0;58.0;21.0;;;ON_DEMAND;ON_DEMAND;ALL;AC;ALL;PORT;3
SeatGuru;aer-lingus;Airbus A330-200;ECONOMY;long haul;248;271;Economy;STANDARD;EXIT_ROW;;N;31.0;32.0;17.0;;;ON_DEMAND;ON_DEMAND;ALL;AC;ALL;PORT;5
SeatGuru;aer-lingus;Airbus A330-200;BUSINESS;long haul;23;271;Business;FLAT_BED;NORMAL;;F;58.0;58.0;21.0;;;ON_DEMAND;ON_DEMAND;ALL;AC;ALL;PORT;2
SeatGuru;aer-lingus;Airbus A330-200 B;ECONOMY;long haul;243;266;Economy;STANDARD;BULKHEAD;;N;31.0;32.0;17.0;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;4
SeatGuru;aer-lingus;Airbus A330-200 B;ECONOMY;long haul;243;266;Economy;STANDARD;NORMAL;;N;31.0;32.0;17.0;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;3
SeatGuru;aer-lingus;Airbus A330-200 B;ECONOMY;long haul;243;266;Economy;STANDARD;NORMAL;;N;31.0;32.0;17.0;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;2
SeatGuru;aer-lingus;Airbus A330-200 B;BUSINESS;long haul;23;266;Business;FLAT_BED;BULKHEAD;;F;58.0;58.0;21.0;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;2
SeatGuru;aer-lingus;Airbus A330-200 B;ECONOMY;long haul;243;266;Economy;STANDARD;EXIT_ROW;;N;31.0;32.0;17.0;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;4
